businessunit	facility	latitude	longitude	timezone	_machinecount	_atmcount	_servercount	_workstationcount	_ip_min	_ip_max	_ip_min_atms	_ip_max_atms	_ip_min_servers	_ip_max_servers	_ip_min_workstations	_ip_max_workstations
region-35	branch23	6.481808	-155.80986	-10	101	10	40	51	172.46.246.2	172.46.248.11	172.46.248.2	172.46.248.11	172.46.246.2	172.46.246.41	172.46.247.2	172.46.247.52
region-35	branch24	11.879465	-156.94113	-10	98	9	40	49	172.46.249.2	172.46.251.10	172.46.251.2	172.46.251.10	172.46.249.2	172.46.249.41	172.46.250.2	172.46.250.50
region-37	branch14	31.381678	-137.56427	-9	100	9	40	51	172.48.11.2	172.48.13.10	172.48.13.2	172.48.13.10	172.48.11.2	172.48.11.41	172.48.12.2	172.48.12.52
region-37	branch15	27.673668	-129.94295	-8	98	10	38	50	172.48.14.2	172.48.16.11	172.48.16.2	172.48.16.11	172.48.14.2	172.48.14.39	172.48.15.2	172.48.15.51
region-39	branch8	27.467663	-126.074356	-8	101	9	41	51	172.49.39.2	172.49.41.10	172.49.41.2	172.49.41.10	172.49.39.2	172.49.39.42	172.49.40.2	172.49.40.52
region-39	branch9	40.761204	-121.386185	-8	98	10	40	48	172.49.42.2	172.49.44.11	172.49.44.2	172.49.44.11	172.49.42.2	172.49.42.41	172.49.43.2	172.49.43.49
region-41	branch2	14.667905	-131.99962	-8	96	9	38	49	172.50.67.2	172.50.69.10	172.50.69.2	172.50.69.10	172.50.67.2	172.50.67.39	172.50.68.2	172.50.68.50
region-41	branch3	12.495273	-137.00493	-9	99	10	39	50	172.50.70.2	172.50.72.11	172.50.72.2	172.50.72.11	172.50.70.2	172.50.70.40	172.50.71.2	172.50.71.51
region-42	branch46	8.030842	-99.36936	-6	99	10	41	48	172.51.95.2	172.51.97.11	172.51.97.2	172.51.97.11	172.51.95.2	172.51.95.42	172.51.96.2	172.51.96.49
region-42	branch47	9.708468	-103.58526	-6	98	10	39	49	172.51.98.2	172.51.100.11	172.51.100.2	172.51.100.11	172.51.98.2	172.51.98.40	172.51.99.2	172.51.99.50
region-44	branch40	8.185383	-112.87718	-7	97	9	40	48	172.52.123.2	172.52.125.10	172.52.125.2	172.52.125.10	172.52.123.2	172.52.123.41	172.52.124.2	172.52.124.49
region-44	branch41	7.7873893	-117.24914	-7	96	9	38	49	172.52.126.2	172.52.128.10	172.52.128.2	172.52.128.10	172.52.126.2	172.52.126.39	172.52.127.2	172.52.127.50
region-44	branch42	7.6995106	-113.3159	-7	100	10	41	49	172.52.129.2	172.52.131.11	172.52.131.2	172.52.131.11	172.52.129.2	172.52.129.42	172.52.130.2	172.52.130.50
region-46	branch33	17.809477	-120.234184	-8	97	10	38	49	172.53.148.2	172.53.150.11	172.53.150.2	172.53.150.11	172.53.148.2	172.53.148.39	172.53.149.2	172.53.149.50
region-46	branch34	16.407373	-121.51482	-8	99	9	41	49	172.53.151.2	172.53.153.10	172.53.153.2	172.53.153.10	172.53.151.2	172.53.151.42	172.53.152.2	172.53.152.50
region-48	branch26	11.365289	-129.13535	-8	97	9	40	48	172.54.173.2	172.54.175.10	172.54.175.2	172.54.175.10	172.54.173.2	172.54.173.41	172.54.174.2	172.54.174.49
region-48	branch27	13.199096	-127.07917	-8	98	9	41	48	172.54.176.2	172.54.178.10	172.54.178.2	172.54.178.10	172.54.176.2	172.54.176.42	172.54.177.2	172.54.177.49
region-48	branch28	9.763326	-126.13647	-8	100	9	41	50	172.54.179.2	172.54.181.10	172.54.181.2	172.54.181.10	172.54.179.2	172.54.179.42	172.54.180.2	172.54.180.51
region-48	branch29	9.358564	-124.74092	-8	100	10	39	51	172.54.182.2	172.54.184.11	172.54.184.2	172.54.184.11	172.54.182.2	172.54.182.40	172.54.183.2	172.54.183.52
region-48	branch30	12.609636	-126.47754	-8	96	9	38	49	172.54.185.2	172.54.187.10	172.54.187.2	172.54.187.10	172.54.185.2	172.54.185.39	172.54.186.2	172.54.186.50
region-48	branch31	10.07004	-124.86724	-8	100	10	40	50	172.54.188.2	172.54.190.11	172.54.190.2	172.54.190.11	172.54.188.2	172.54.188.41	172.54.189.2	172.54.189.51
region-48	branch32	9.0072155	-129.25075	-8	98	10	38	50	172.54.191.2	172.54.193.11	172.54.193.2	172.54.193.11	172.54.191.2	172.54.191.39	172.54.192.2	172.54.192.51
region-48	branch33	10.60565	-127.29201	-8	98	10	39	49	172.54.194.2	172.54.196.11	172.54.196.2	172.54.196.11	172.54.194.2	172.54.194.40	172.54.195.2	172.54.195.50
region-48	branch34	12.024494	-125.815704	-8	99	9	41	49	172.54.197.2	172.54.199.10	172.54.199.2	172.54.199.10	172.54.197.2	172.54.197.42	172.54.198.2	172.54.198.50
region-48	branch35	10.930138	-125.43321	-8	96	10	38	48	172.54.200.2	172.54.202.11	172.54.202.2	172.54.202.11	172.54.200.2	172.54.200.39	172.54.201.2	172.54.201.49
region-48	branch36	12.691046	-125.884674	-8	97	9	39	49	172.54.203.2	172.54.205.10	172.54.205.2	172.54.205.10	172.54.203.2	172.54.203.40	172.54.204.2	172.54.204.50
region-48	branch37	11.756813	-128.95435	-8	99	9	41	49	172.54.206.2	172.54.208.10	172.54.208.2	172.54.208.10	172.54.206.2	172.54.206.42	172.54.207.2	172.54.207.50
region-48	branch38	9.802318	-127.9525	-8	101	10	41	50	172.54.209.2	172.54.211.11	172.54.211.2	172.54.211.11	172.54.209.2	172.54.209.42	172.54.210.2	172.54.210.51
region-48	branch39	12.152273	-128.38368	-8	98	10	40	48	172.54.212.2	172.54.214.11	172.54.214.2	172.54.214.11	172.54.212.2	172.54.212.41	172.54.213.2	172.54.213.49
region-48	branch40	11.872058	-128.85269	-8	98	10	38	50	172.54.215.2	172.54.217.11	172.54.217.2	172.54.217.11	172.54.215.2	172.54.215.39	172.54.216.2	172.54.216.51
region-48	branch41	9.120467	-126.34133	-8	101	10	40	51	172.54.218.2	172.54.220.11	172.54.220.2	172.54.220.11	172.54.218.2	172.54.218.41	172.54.219.2	172.54.219.52
region-48	branch42	9.269865	-124.59866	-8	97	9	40	48	172.54.221.2	172.54.223.10	172.54.223.2	172.54.223.10	172.54.221.2	172.54.221.41	172.54.222.2	172.54.222.49
region-48	branch43	11.553451	-126.93224	-8	101	9	41	51	172.54.224.2	172.54.226.10	172.54.226.2	172.54.226.10	172.54.224.2	172.54.224.42	172.54.225.2	172.54.225.52
region-48	branch44	12.681584	-125.608215	-8	99	10	41	48	172.54.227.2	172.54.229.11	172.54.229.2	172.54.229.11	172.54.227.2	172.54.227.42	172.54.228.2	172.54.228.49
region-48	branch45	11.470288	-126.334045	-8	95	9	38	48	172.54.230.2	172.54.232.10	172.54.232.2	172.54.232.10	172.54.230.2	172.54.230.39	172.54.231.2	172.54.231.49
region-48	branch46	13.252209	-127.911446	-8	102	10	41	51	172.54.233.2	172.54.235.11	172.54.235.2	172.54.235.11	172.54.233.2	172.54.233.42	172.54.234.2	172.54.234.52
region-48	branch47	13.533257	-125.6418	-8	95	9	38	48	172.54.236.2	172.54.238.10	172.54.238.2	172.54.238.10	172.54.236.2	172.54.236.39	172.54.237.2	172.54.237.49
region-48	branch48	13.668017	-126.00671	-8	100	9	40	51	172.54.239.2	172.54.241.10	172.54.241.2	172.54.241.10	172.54.239.2	172.54.239.41	172.54.240.2	172.54.240.52
region-48	branch49	11.308934	-129.62737	-8	99	9	40	50	172.54.242.2	172.54.244.10	172.54.244.2	172.54.244.10	172.54.242.2	172.54.242.41	172.54.243.2	172.54.243.51
region-48	branch50	10.524484	-124.65617	-8	98	9	38	51	172.54.245.2	172.54.247.10	172.54.247.2	172.54.247.10	172.54.245.2	172.54.245.39	172.54.246.2	172.54.246.52
region-49	branch1	1.2657636	-136.75407	-9	99	10	41	48	172.54.248.2	172.54.250.11	172.54.250.2	172.54.250.11	172.54.248.2	172.54.248.42	172.54.249.2	172.54.249.49
region-49	branch2	-5.9491277	-132.85373	-8	99	9	40	50	172.54.251.2	172.54.253.10	172.54.253.2	172.54.253.10	172.54.251.2	172.54.251.41	172.54.252.2	172.54.252.51
region-49	branch3	-1.3095222	-135.0706	-9	99	10	40	49	172.54.254.2	172.55.2.11	172.55.2.2	172.55.2.11	172.54.254.2	172.54.254.41	172.55.1.2	172.55.1.50
region-1	branch125	40.8696	-135.65385	-9	98	9	40	49	172.10.96.2	172.10.98.10	172.10.98.2	172.10.98.10	172.10.96.2	172.10.96.41	172.10.97.2	172.10.97.50
region-1	branch126	39.10594	-130.7094	-8	98	10	40	48	172.10.99.2	172.10.101.11	172.10.101.2	172.10.101.11	172.10.99.2	172.10.99.41	172.10.100.2	172.10.100.49
region-1	branch127	47.25767	-134.75348	-8	98	10	38	50	172.10.102.2	172.10.104.11	172.10.104.2	172.10.104.11	172.10.102.2	172.10.102.39	172.10.103.2	172.10.103.51
region-1	branch128	44.19494	-143.5056	-9	100	10	41	49	172.10.105.2	172.10.107.11	172.10.107.2	172.10.107.11	172.10.105.2	172.10.105.42	172.10.106.2	172.10.106.50
region-1	branch129	41.471294	-140.37422	-9	100	10	40	50	172.10.108.2	172.10.110.11	172.10.110.2	172.10.110.11	172.10.108.2	172.10.108.41	172.10.109.2	172.10.109.51
region-1	branch130	42.128998	-139.64922	-9	100	9	41	50	172.10.111.2	172.10.113.10	172.10.113.2	172.10.113.10	172.10.111.2	172.10.111.42	172.10.112.2	172.10.112.51
region-1	branch131	44.959553	-133.89037	-8	102	10	41	51	172.10.114.2	172.10.116.11	172.10.116.2	172.10.116.11	172.10.114.2	172.10.114.42	172.10.115.2	172.10.115.52
region-1	branch132	38.25834	-140.93187	-9	102	10	41	51	172.10.117.2	172.10.119.11	172.10.119.2	172.10.119.11	172.10.117.2	172.10.117.42	172.10.118.2	172.10.118.52
region-1	branch133	36.699333	-140.2149	-9	96	10	38	48	172.10.120.2	172.10.122.11	172.10.122.2	172.10.122.11	172.10.120.2	172.10.120.39	172.10.121.2	172.10.121.49
region-1	branch134	45.625256	-131.4144	-8	99	10	41	48	172.10.123.2	172.10.125.11	172.10.125.2	172.10.125.11	172.10.123.2	172.10.123.42	172.10.124.2	172.10.124.49
region-1	branch135	43.674294	-130.88615	-8	100	10	39	51	172.10.126.2	172.10.128.11	172.10.128.2	172.10.128.11	172.10.126.2	172.10.126.40	172.10.127.2	172.10.127.52
region-1	branch136	37.917946	-130.70506	-8	99	10	41	48	172.10.129.2	172.10.131.11	172.10.131.2	172.10.131.11	172.10.129.2	172.10.129.42	172.10.130.2	172.10.130.49
region-1	branch137	39.564556	-143.9009	-9	100	9	40	51	172.10.132.2	172.10.134.10	172.10.134.2	172.10.134.10	172.10.132.2	172.10.132.41	172.10.133.2	172.10.133.52
region-1	branch138	41.49289	-142.86563	-9	99	9	40	50	172.10.135.2	172.10.137.10	172.10.137.2	172.10.137.10	172.10.135.2	172.10.135.41	172.10.136.2	172.10.136.51
region-1	branch139	38.2437	-139.27605	-9	100	9	41	50	172.10.138.2	172.10.140.10	172.10.140.2	172.10.140.10	172.10.138.2	172.10.138.42	172.10.139.2	172.10.139.51
region-1	branch140	45.42894	-133.74857	-8	98	9	40	49	172.10.141.2	172.10.143.10	172.10.143.2	172.10.143.10	172.10.141.2	172.10.141.41	172.10.142.2	172.10.142.50
region-1	branch141	44.869434	-131.85406	-8	100	9	41	50	172.10.144.2	172.10.146.10	172.10.146.2	172.10.146.10	172.10.144.2	172.10.144.42	172.10.145.2	172.10.145.51
region-1	branch142	36.222378	-132.13333	-8	98	9	40	49	172.10.147.2	172.10.149.10	172.10.149.2	172.10.149.10	172.10.147.2	172.10.147.41	172.10.148.2	172.10.148.50
region-1	branch143	45.61772	-141.96292	-9	102	10	41	51	172.10.150.2	172.10.152.11	172.10.152.2	172.10.152.11	172.10.150.2	172.10.150.42	172.10.151.2	172.10.151.52
region-1	branch144	42.55392	-142.1561	-9	99	10	38	51	172.10.153.2	172.10.155.11	172.10.155.2	172.10.155.11	172.10.153.2	172.10.153.39	172.10.154.2	172.10.154.52
region-1	branch145	43.580208	-134.19978	-8	100	10	40	50	172.10.156.2	172.10.158.11	172.10.158.2	172.10.158.11	172.10.156.2	172.10.156.41	172.10.157.2	172.10.157.51
region-1	branch146	47.335854	-140.21732	-9	98	10	38	50	172.10.159.2	172.10.161.11	172.10.161.2	172.10.161.11	172.10.159.2	172.10.159.39	172.10.160.2	172.10.160.51
region-1	branch147	44.667088	-134.82835	-8	101	10	40	51	172.10.162.2	172.10.164.11	172.10.164.2	172.10.164.11	172.10.162.2	172.10.162.41	172.10.163.2	172.10.163.52
region-1	branch148	47.287346	-132.80316	-8	96	9	39	48	172.10.165.2	172.10.167.10	172.10.167.2	172.10.167.10	172.10.165.2	172.10.165.40	172.10.166.2	172.10.166.49
region-1	branch149	36.891254	-143.06259	-9	98	9	39	50	172.10.168.2	172.10.170.10	172.10.170.2	172.10.170.10	172.10.168.2	172.10.168.40	172.10.169.2	172.10.169.51
region-1	branch150	41.568264	-136.47127	-9	99	10	39	50	172.10.171.2	172.10.173.11	172.10.173.2	172.10.173.11	172.10.171.2	172.10.171.40	172.10.172.2	172.10.172.51
region-1	branch151	42.938206	-142.85574	-9	99	9	39	51	172.10.174.2	172.10.176.10	172.10.176.2	172.10.176.10	172.10.174.2	172.10.174.40	172.10.175.2	172.10.175.52
region-10	branch173	43.18168	-106.70197	-7	98	9	40	49	172.32.52.2	172.32.54.10	172.32.54.2	172.32.54.10	172.32.52.2	172.32.52.41	172.32.53.2	172.32.53.50
region-10	branch174	59.331394	-97.78391	-6	100	10	41	49	172.32.55.2	172.32.57.11	172.32.57.2	172.32.57.11	172.32.55.2	172.32.55.42	172.32.56.2	172.32.56.50
region-10	branch175	42.968285	-90.9835	-6	101	10	40	51	172.32.58.2	172.32.60.11	172.32.60.2	172.32.60.11	172.32.58.2	172.32.58.41	172.32.59.2	172.32.59.52
region-10	branch176	43.302696	-98.71174	-6	98	10	39	49	172.32.61.2	172.32.63.11	172.32.63.2	172.32.63.11	172.32.61.2	172.32.61.40	172.32.62.2	172.32.62.50
region-10	branch177	65.15977	-99.80952	-6	97	9	38	50	172.32.64.2	172.32.66.10	172.32.66.2	172.32.66.10	172.32.64.2	172.32.64.39	172.32.65.2	172.32.65.51
region-10	branch178	50.294693	-102.42042	-6	97	9	39	49	172.32.67.2	172.32.69.10	172.32.69.2	172.32.69.10	172.32.67.2	172.32.67.40	172.32.68.2	172.32.68.50
region-10	branch179	48.74182	-108.93663	-7	97	9	40	48	172.32.70.2	172.32.72.10	172.32.72.2	172.32.72.10	172.32.70.2	172.32.70.41	172.32.71.2	172.32.71.49
region-10	branch180	56.39355	-92.3204	-6	98	9	38	51	172.32.73.2	172.32.75.10	172.32.75.2	172.32.75.10	172.32.73.2	172.32.73.39	172.32.74.2	172.32.74.52
region-10	branch181	48.833794	-96.10759	-6	101	10	40	51	172.32.76.2	172.32.78.11	172.32.78.2	172.32.78.11	172.32.76.2	172.32.76.41	172.32.77.2	172.32.77.52
region-10	branch182	40.751137	-92.90163	-6	99	10	38	51	172.32.79.2	172.32.81.11	172.32.81.2	172.32.81.11	172.32.79.2	172.32.79.39	172.32.80.2	172.32.80.52
region-10	branch183	50.68365	-102.29423	-6	100	10	41	49	172.32.82.2	172.32.84.11	172.32.84.2	172.32.84.11	172.32.82.2	172.32.82.42	172.32.83.2	172.32.83.50
region-10	branch184	41.278976	-93.86395	-6	100	10	39	51	172.32.85.2	172.32.87.11	172.32.87.2	172.32.87.11	172.32.85.2	172.32.85.40	172.32.86.2	172.32.86.52
region-10	branch185	57.493168	-98.238304	-6	97	9	38	50	172.32.88.2	172.32.90.10	172.32.90.2	172.32.90.10	172.32.88.2	172.32.88.39	172.32.89.2	172.32.89.51
region-10	branch186	40.934174	-96.526566	-6	97	10	39	48	172.32.91.2	172.32.93.11	172.32.93.2	172.32.93.11	172.32.91.2	172.32.91.40	172.32.92.2	172.32.92.49
region-10	branch187	49.980103	-93.67943	-6	100	9	40	51	172.32.94.2	172.32.96.10	172.32.96.2	172.32.96.10	172.32.94.2	172.32.94.41	172.32.95.2	172.32.95.52
region-10	branch188	57.142498	-99.27899	-6	98	10	38	50	172.32.97.2	172.32.99.11	172.32.99.2	172.32.99.11	172.32.97.2	172.32.97.39	172.32.98.2	172.32.98.51
region-10	branch189	41.668335	-93.75768	-6	100	10	41	49	172.32.100.2	172.32.102.11	172.32.102.2	172.32.102.11	172.32.100.2	172.32.100.42	172.32.101.2	172.32.101.50
region-10	branch190	47.39547	-105.26311	-7	100	9	40	51	172.32.103.2	172.32.105.10	172.32.105.2	172.32.105.10	172.32.103.2	172.32.103.41	172.32.104.2	172.32.104.52
region-10	branch191	63.24796	-108.083595	-7	96	10	38	48	172.32.106.2	172.32.108.11	172.32.108.2	172.32.108.11	172.32.106.2	172.32.106.39	172.32.107.2	172.32.107.49
region-10	branch192	68.89518	-102.30843	-6	100	10	39	51	172.32.109.2	172.32.111.11	172.32.111.2	172.32.111.11	172.32.109.2	172.32.109.40	172.32.110.2	172.32.110.52
region-10	branch193	46.89823	-96.879105	-6	97	9	40	48	172.32.112.2	172.32.114.10	172.32.114.2	172.32.114.10	172.32.112.2	172.32.112.41	172.32.113.2	172.32.113.49
region-10	branch194	40.7013	-97.38243	-6	97	9	39	49	172.32.115.2	172.32.117.10	172.32.117.2	172.32.117.10	172.32.115.2	172.32.115.40	172.32.116.2	172.32.116.50
region-10	branch195	47.22595	-91.410675	-6	101	10	41	50	172.32.118.2	172.32.120.11	172.32.120.2	172.32.120.11	172.32.118.2	172.32.118.42	172.32.119.2	172.32.119.51
region-10	branch196	64.71014	-96.46283	-6	100	9	41	50	172.32.121.2	172.32.123.10	172.32.123.2	172.32.123.10	172.32.121.2	172.32.121.42	172.32.122.2	172.32.122.51
region-10	branch197	53.82201	-99.659325	-6	97	9	38	50	172.32.124.2	172.32.126.10	172.32.126.2	172.32.126.10	172.32.124.2	172.32.124.39	172.32.125.2	172.32.125.51
region-10	branch198	50.375732	-108.79103	-7	99	10	40	49	172.32.127.2	172.32.129.11	172.32.129.2	172.32.129.11	172.32.127.2	172.32.127.41	172.32.128.2	172.32.128.50
region-10	branch199	41.44246	-101.802055	-6	98	9	40	49	172.32.130.2	172.32.132.10	172.32.132.2	172.32.132.10	172.32.130.2	172.32.130.41	172.32.131.2	172.32.131.50
region-10	branch200	62.030453	-99.92332	-6	99	10	38	51	172.32.133.2	172.32.135.11	172.32.135.2	172.32.135.11	172.32.133.2	172.32.133.39	172.32.134.2	172.32.134.52
region-12	branch1	63.115932	-116.7029	-7	99	10	41	48	172.33.32.2	172.33.34.11	172.33.34.2	172.33.34.11	172.33.32.2	172.33.32.42	172.33.33.2	172.33.33.49
region-12	branch2	59.077034	-113.99586	-7	99	10	40	49	172.33.35.2	172.33.37.11	172.33.37.2	172.33.37.11	172.33.35.2	172.33.35.41	172.33.36.2	172.33.36.50
region-12	branch3	64.18932	-116.99758	-7	100	10	40	50	172.33.38.2	172.33.40.11	172.33.40.2	172.33.40.11	172.33.38.2	172.33.38.41	172.33.39.2	172.33.39.51
region-12	branch4	57.62658	-114.307396	-7	101	10	41	50	172.33.41.2	172.33.43.11	172.33.43.2	172.33.43.11	172.33.41.2	172.33.41.42	172.33.42.2	172.33.42.51
region-12	branch5	60.131924	-112.878555	-7	99	10	41	48	172.33.44.2	172.33.46.11	172.33.46.2	172.33.46.11	172.33.44.2	172.33.44.42	172.33.45.2	172.33.45.49
region-12	branch6	65.63975	-113.006004	-7	99	9	39	51	172.33.47.2	172.33.49.10	172.33.49.2	172.33.49.10	172.33.47.2	172.33.47.40	172.33.48.2	172.33.48.52
region-12	branch7	60.974308	-113.37834	-7	99	10	38	51	172.33.50.2	172.33.52.11	172.33.52.2	172.33.52.11	172.33.50.2	172.33.50.39	172.33.51.2	172.33.51.52
region-12	branch8	58.32301	-115.281204	-7	100	10	39	51	172.33.53.2	172.33.55.11	172.33.55.2	172.33.55.11	172.33.53.2	172.33.53.40	172.33.54.2	172.33.54.52
region-12	branch9	58.34727	-112.51827	-7	95	9	38	48	172.33.56.2	172.33.58.10	172.33.58.2	172.33.58.10	172.33.56.2	172.33.56.39	172.33.57.2	172.33.57.49
region-12	branch10	55.654316	-111.5193	-7	99	9	41	49	172.33.59.2	172.33.61.10	172.33.61.2	172.33.61.10	172.33.59.2	172.33.59.42	172.33.60.2	172.33.60.50
region-12	branch11	57.92622	-121.799225	-8	99	10	38	51	172.33.62.2	172.33.64.11	172.33.64.2	172.33.64.11	172.33.62.2	172.33.62.39	172.33.63.2	172.33.63.52
region-12	branch12	58.53427	-115.19629	-7	100	10	39	51	172.33.65.2	172.33.67.11	172.33.67.2	172.33.67.11	172.33.65.2	172.33.65.40	172.33.66.2	172.33.66.52
region-12	branch13	60.15015	-111.829605	-7	99	9	40	50	172.33.68.2	172.33.70.10	172.33.70.2	172.33.70.10	172.33.68.2	172.33.68.41	172.33.69.2	172.33.69.51
region-12	branch14	64.06884	-122.56718	-8	97	9	38	50	172.33.71.2	172.33.73.10	172.33.73.2	172.33.73.10	172.33.71.2	172.33.71.39	172.33.72.2	172.33.72.51
region-12	branch15	59.07737	-113.97767	-7	99	9	40	50	172.33.74.2	172.33.76.10	172.33.76.2	172.33.76.10	172.33.74.2	172.33.74.41	172.33.75.2	172.33.75.51
region-12	branch16	63.853825	-123.65295	-8	98	9	40	49	172.33.77.2	172.33.79.10	172.33.79.2	172.33.79.10	172.33.77.2	172.33.77.41	172.33.78.2	172.33.78.50
region-12	branch17	63.57253	-110.74182	-7	98	9	41	48	172.33.80.2	172.33.82.10	172.33.82.2	172.33.82.10	172.33.80.2	172.33.80.42	172.33.81.2	172.33.81.49
region-12	branch18	59.770977	-122.239365	-8	96	9	38	49	172.33.83.2	172.33.85.10	172.33.85.2	172.33.85.10	172.33.83.2	172.33.83.39	172.33.84.2	172.33.84.50
region-25	branch27	31.141207	-49.730484	-3	99	10	41	48	172.41.28.2	172.41.30.11	172.41.30.2	172.41.30.11	172.41.28.2	172.41.28.42	172.41.29.2	172.41.29.49
region-25	branch28	33.84161	-50.34581	-3	100	10	40	50	172.41.31.2	172.41.33.11	172.41.33.2	172.41.33.11	172.41.31.2	172.41.31.41	172.41.32.2	172.41.32.51
region-25	branch29	32.727535	-48.64236	-3	99	9	41	49	172.41.34.2	172.41.36.10	172.41.36.2	172.41.36.10	172.41.34.2	172.41.34.42	172.41.35.2	172.41.35.50
region-25	branch30	31.114454	-47.191505	-3	99	9	40	50	172.41.37.2	172.41.39.10	172.41.39.2	172.41.39.10	172.41.37.2	172.41.37.41	172.41.38.2	172.41.38.51
region-25	branch31	32.998623	-51.64928	-3	97	9	39	49	172.41.40.2	172.41.42.10	172.41.42.2	172.41.42.10	172.41.40.2	172.41.40.40	172.41.41.2	172.41.41.50
region-25	branch32	33.40997	-50.038322	-3	97	10	38	49	172.41.43.2	172.41.45.11	172.41.45.2	172.41.45.11	172.41.43.2	172.41.43.39	172.41.44.2	172.41.44.50
region-25	branch33	30.085087	-47.881943	-3	98	10	39	49	172.41.46.2	172.41.48.11	172.41.48.2	172.41.48.11	172.41.46.2	172.41.46.40	172.41.47.2	172.41.47.50
region-25	branch34	31.508352	-51.850883	-3	99	10	38	51	172.41.49.2	172.41.51.11	172.41.51.2	172.41.51.11	172.41.49.2	172.41.49.39	172.41.50.2	172.41.50.52
region-25	branch35	33.90001	-48.26111	-3	98	9	40	49	172.41.52.2	172.41.54.10	172.41.54.2	172.41.54.10	172.41.52.2	172.41.52.41	172.41.53.2	172.41.53.50
region-25	branch36	31.981272	-51.40315	-3	102	10	41	51	172.41.55.2	172.41.57.11	172.41.57.2	172.41.57.11	172.41.55.2	172.41.55.42	172.41.56.2	172.41.56.52
region-25	branch37	33.892643	-51.359455	-3	101	10	40	51	172.41.58.2	172.41.60.11	172.41.60.2	172.41.60.11	172.41.58.2	172.41.58.41	172.41.59.2	172.41.59.52
region-25	branch38	32.688324	-51.104214	-3	98	9	41	48	172.41.61.2	172.41.63.10	172.41.63.2	172.41.63.10	172.41.61.2	172.41.61.42	172.41.62.2	172.41.62.49
region-25	branch39	30.187761	-49.818695	-3	101	10	41	50	172.41.64.2	172.41.66.11	172.41.66.2	172.41.66.11	172.41.64.2	172.41.64.42	172.41.65.2	172.41.65.51
region-25	branch40	33.267746	-50.89179	-3	99	10	41	48	172.41.67.2	172.41.69.11	172.41.69.2	172.41.69.11	172.41.67.2	172.41.67.42	172.41.68.2	172.41.68.49
region-25	branch41	34.75588	-51.016342	-3	97	10	38	49	172.41.70.2	172.41.72.11	172.41.72.2	172.41.72.11	172.41.70.2	172.41.70.39	172.41.71.2	172.41.71.50
region-25	branch42	30.421673	-51.50428	-3	99	10	39	50	172.41.73.2	172.41.75.11	172.41.75.2	172.41.75.11	172.41.73.2	172.41.73.40	172.41.74.2	172.41.74.51
region-25	branch43	33.55256	-51.901978	-3	102	10	41	51	172.41.76.2	172.41.78.11	172.41.78.2	172.41.78.11	172.41.76.2	172.41.76.42	172.41.77.2	172.41.77.52
region-25	branch44	31.340096	-47.52749	-3	97	9	39	49	172.41.79.2	172.41.81.10	172.41.81.2	172.41.81.10	172.41.79.2	172.41.79.40	172.41.80.2	172.41.80.50
region-25	branch45	34.272247	-49.617302	-3	99	10	41	48	172.41.82.2	172.41.84.11	172.41.84.2	172.41.84.11	172.41.82.2	172.41.82.42	172.41.83.2	172.41.83.49
region-25	branch46	33.708652	-50.665585	-3	95	9	38	48	172.41.85.2	172.41.87.10	172.41.87.2	172.41.87.10	172.41.85.2	172.41.85.39	172.41.86.2	172.41.86.49
